GridCell,Lat,Lon,μ,ϕ,ξ,q
1575,46.4897346496582,-126.14730834960938,39.114502626190394,1.966598310345299,-0.19734354701985216,43.534474069634726
1576,46.53218460083008,-126.03280639648438,39.9794989519842,1.9280870959547274,-0.2303626554231152,44.126876202119476
1577,46.574501037597656,-125.91810607910156,40.311288795253866,1.9136978619119074,-0.15138624232588105,44.889241424568105
1578,46.61668395996094,-125.80325317382812,41.09384336828908,1.9534402464820428,-0.10154698538281604,46.102662324197155
1579,46.658748626708984,-125.68820190429688,42.15729211042226,2.0165454340818467,-0.10396040090966241,47.3103579296162
1580,46.70068359375,-125.57293701171875,43.33945082335272,2.0882715235942393,-0.12414007591328868,48.52700657638948
1581,46.74249267578125,-125.45748901367188,44.595585977879736,2.1187411922248294,-0.10454839485302188,50.0053197295957
1582,46.78416061401367,-125.34185791015625,45.95531674261489,2.122538107659265,-0.05774715125891246,51.7486373092417
1583,46.825706481933594,-125.22604370117188,47.12599272006534,2.1557841685704258,-0.03336108895428606,53.2220781567437
1584,46.867122650146484,-125.11003112792969,48.65886811398383,2.197873928375627,-0.0341022079531115,54.86725145965721
1585,46.908409118652344,-124.99385070800781,50.886230872585976,2.258579235113365,-0.073374294989981,56.91398131152174
1586,46.94955825805664,-124.87747192382812,54.05641402865386,2.3091406776712926,-0.13314629441462855,59.72123881980758
1587,46.99057388305664,-124.76089477539062,57.35676054127822,2.3464941227021776,-0.16039983802997654,62.90111440528336
1588,47.03147888183594,-124.64410400390625,61.22533245184577,2.4404580223038685,-0.13260314414151575,67.21682142371891
1589,47.072235107421875,-124.52716064453125,66.58443877639151,2.604416175652596,-0.12619056204087603,73.03571219807672
1590,47.112857818603516,-124.4100341796875,74.94706005484454,2.804013853578711,-0.14088011087229035,81.75264655356875
1591,47.153350830078125,-124.292724609375,87.63640815666909,2.9851602814252134,-0.1585026610863243,94.70815199581045
1592,47.19371032714844,-124.1751708984375,104.24117351604608,3.1338253659241375,-0.1944510169900229,111.3119039963326
1593,47.23394012451172,-124.0574951171875,122.8753093360126,3.292050873215288,-0.24443757499932978,129.8270511007187
1594,47.2740364074707,-123.9395751953125,143.33768698606627,3.481338143469211,-0.29342641940541014,150.23911538191302
1595,47.313987731933594,-123.82151794433594,163.60370604869956,3.6695928003015816,-0.229890901472248,171.50202449680955
1596,47.353816986083984,-123.7032470703125,182.12190906995266,3.718973772733591,-0.10380556390707057,191.62742144467273
1597,47.393497467041016,-123.58477783203125,192.80307676280574,3.8004737131069293,-0.0917054183007084,202.6844486541483
1598,47.43305206298828,-123.46614074707031,186.42406553266656,3.733796073276466,-0.019126410695706333,197.20504046746007
1599,47.472476959228516,-123.34730529785156,170.55308361219937,3.6060156310544653,-0.0025803505432120642,181.2227150795914
1600,47.511749267578125,-123.22828674316406,147.45900598852657,3.441707569764377,-0.0015136022239762815,157.65860514289147
1601,47.550899505615234,-123.10906982421875,119.20574899522674,3.305872546467644,-0.03174041874836737,128.57619613534592
1602,47.58991241455078,-122.98968505859375,90.10129094580105,3.1003539588385793,-0.01752660305568389,99.07436366837409
1603,47.6287727355957,-122.87008666992188,63.20127700565369,2.907721055572364,0.012889626586742352,72.00522932382364
1604,47.66750717163086,-122.75033569335938,43.08976914212824,2.591529924014536,0.15303145127285694,52.834593643472076
1605,47.70610427856445,-122.63035583496094,35.80919279099804,2.323308549067357,0.15895621005644792,44.628612514441286
1606,47.74456024169922,-122.51019287109375,34.986096358453516,2.262758779021948,0.003558067811714394,41.742570587363865
1607,47.78287887573242,-122.38987731933594,36.95048114512805,2.2400703228082577,-0.0009330676997370208,43.594716228672894
1608,47.82105255126953,-122.26937866210938,39.488657285893055,2.392337164927282,0.02839246544329855,46.90258504342737
1609,47.85909652709961,-122.14866638183594,43.431342656173086,2.600459655466654,0.0963010844915326,52.37316182965177
1610,47.8969841003418,-122.02777099609375,58.82692124923909,3.010709509029152,-0.05025640090876621,67.13390053337007
1611,47.93474197387695,-121.90670776367188,88.56636794413755,3.4408717518373884,-0.10021198575051593,97.40574762568811
